Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,66,186,0,17.0,24814,66,120,0,0,0
2,47,233,0,17.0,24767,113,119,1,0,0
3,20,253,0,17.06,24747,133,117,3,0,0
4,12,265,0,17.21,24735,145,115,5,0,0
5,14,279,0,17.18,24721,150,121,8,0,0
6,38,317,0,31.25,24683,133,173,10,1,0
7,30,347,0,31.27,24650,122,212,12,1,3
8,18,365,0,17.15,24621,132,210,21,2,14
9,19,384,0,17.32,24597,136,221,25,2,19
10,16,400,0,17.35,24579,135,230,31,4,21
11,22,422,0,17.33,24553,129,257,32,4,25
12,19,441,0,17.23,24530,123,277,36,5,29
13,23,464,0,31.14,24488,131,288,40,3,50
14,11,475,0,31.11,24460,137,293,42,3,65
15,18,493,0,17.28,24423,152,290,49,1,85
16,8,501,0,17.38,24397,156,284,60,1,102
17,6,507,0,17.47,24381,134,309,59,4,113
18,26,533,0,17.4,24345,140,326,63,4,122
19,33,566,0,17.49,24306,151,335,73,6,129
20,21,587,0,31.52,24265,158,351,71,6,149
21,29,616,0,31.51,24227,174,363,72,7,157
22,4,620,0,17.55,24208,172,370,71,7,172
23,9,629,0,17.59,24188,158,381,82,8,183
24,21,650,0,17.47,24151,151,403,87,9,199
25,24,674,0,17.5,24109,146,433,87,8,217
26,3,677,0,17.48,24084,148,437,82,10,239
27,9,686,0,31.35,24050,157,443,77,8,265
28,22,708,0,31.31,24011,174,433,91,9,282
29,0,708,0,17.46,23992,155,449,97,7,300
30,13,721,0,17.52,23951,153,460,99,8,329
31,9,730,0,17.53,23908,175,444,104,6,363
32,9,739,0,17.49,23865,181,450,98,7,399
33,7,746,0,17.5,23830,182,462,95,7,424
34,19,765,0,31.16,23785,202,468,91,4,450
35,-1,764,0,31.26,23752,198,468,93,5,484
36,9,773,0,17.57,23712,197,473,94,8,516
37,18,791,0,17.72,23667,199,485,95,12,542
38,7,798,0,17.45,23630,199,496,93,9,573
39,13,811,0,17.41,23581,203,503,97,8,608
40,9,820,0,17.49,23535,216,487,108,8,646
41,37,857,0,31.16,23481,237,497,111,11,663
42,17,874,0,31.1,23431,240,513,106,13,697
43,7,881,0,17.45,23397,229,523,115,14,722
44,11,892,0,17.52,23354,229,534,110,16,757
45,10,902,0,17.46,23306,221,555,113,10,795
46,16,918,0,17.45,23257,226,559,121,10,827
47,8,926,0,17.59,23212,223,583,106,12,864
48,19,945,0,31.2,23155,243,581,111,9,901
